,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_O3_ppmv,M_T_celcius,M_P,M_O3_ug/m3
1337,43014001,43014,Amposta,peri-urban,Amposta,40.706703000000005,0.581701,8,2016-07-14,2016,7,14,18,78.0,0.051716260612010956,27.23770801595009,101709.625,101.09124995059817
1338,43014001,43014,Amposta,peri-urban,Amposta,40.706703000000005,0.581701,8,2016-07-14,2016,7,14,19,76.0,0.05035525560379028,25.750623353273113,101757.7265625,98.96734847181501
1339,43014001,43014,Amposta,peri-urban,Amposta,40.706703000000005,0.581701,8,2016-07-14,2016,7,14,20,70.0,0.04843447729945183,24.22386952953508,101816.0703125,95.73587245218924
1340,43014001,43014,Amposta,peri-urban,Amposta,40.706703000000005,0.581701,8,2016-07-14,2016,7,14,21,83.0,0.046553727239370346,22.775405131451578,101864.1484375,92.51243690598317
1341,43014001,43014,Amposta,peri-urban,Amposta,40.706703000000005,0.581701,8,2016-07-14,2016,7,14,22,81.0,0.044681988656520844,21.36359340047619,101919.7734375,89.26724963273634
1342,43014001,43014,Amposta,peri-urban,Amposta,40.706703000000005,0.581701,8,2016-07-14,2016,7,14,23,79.0,0.04253607615828514,20.02878731480098,102004.71875,85.4381230034012
1343,43014001,43014,Amposta,peri-urban,Amposta,40.706703000000005,0.581701,8,2016-07-14,2016,7,14,0,75.0,0.04131611809134483,19.73593829255975,101972.296875,83.04428412594086
1344,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,1,75.0,0.03885349631309509,22.146727133931392,101854.21875,77.36723025915546
1345,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,2,72.0,0.03846355155110359,21.907816690564744,101883.59375,76.67487361168975
1346,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,3,74.0,0.03987209126353264,21.456777449932815,101908.625,79.62396098594739
1347,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,4,74.0,0.038781698793172836,20.696280832913658,101927.1484375,77.66101463957743
1348,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,5,71.0,0.030376939103007317,20.63425299539034,101931.453125,60.84575265742984
1349,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,6,61.0,0.022754691541194916,20.87435140070528,101930.546875,45.54058043189539
1350,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,7,18.0,0.024322237819433212,21.453718883208694,101940.0703125,48.5866314234305
1351,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,8,7.0,0.029482966288924217,22.356445535993487,101938.0546875,58.71473628386234
1352,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,9,19.0,0.03402651473879814,23.178414262675574,101943.484375,67.57875698026248
1353,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,10,48.0,0.03811962157487869,23.926531431145293,101939.609375,75.51439657053115
1354,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,11,51.0,0.03957705944776535,23.98005544203687,101933.9453125,78.38308063099542
1355,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,12,64.0,0.03953494131565094,24.4676680842054,101935.0078125,78.17219464252472
1356,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,13,74.0,0.040687184780836105,24.516186496458488,101906.1484375,80.4146323225599
1357,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,14,83.0,0.040542129427194595,24.411645831024202,101883.34375,80.13815667776372
1358,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,15,92.0,0.03883792459964752,24.148989685488857,101866.125,76.82435487794157
1359,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,16,94.0,0.03848499059677124,23.80565454070387,101836.1796875,76.19183607023714
1360,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,17,87.0,0.039477888494729996,23.68095891180144,101815.78125,78.17472717222054
1361,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,18,79.0,0.04219768941402435,23.235898125707195,101813.1640625,83.68384463513276
1362,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,19,80.0,0.045380085706710815,22.31522039794868,101851.453125,90.30935274690485
1363,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,20,75.0,0.04988916590809822,22.00023128358947,101882.96875,99.4194283674934
1364,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,21,71.0,0.04803772643208504,21.701691157317782,101927.671875,95.8688419599041
1365,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,22,73.0,0.04801640287041664,21.588152456216847,101970.015625,95.90302503475783
1366,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,23,73.0,0.04978926479816437,21.510993783863057,102024.9609375,99.5235953047995
1367,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-14,2016,7,14,0,72.0,0.040838491171598434,22.30554429536238,101834.8203125,81.26067037342678
1368,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,1,68.0,0.04192983731627464,21.65691817450903,100773.3359375,82.74422587811344
1369,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,2,62.0,0.041233744472265244,21.359529881098638,100795.375,81.47053776445146
1370,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,3,54.0,0.03983258455991745,20.925757207174797,100819.3125,78.83690198094216
1371,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,4,39.0,0.036440409719944,20.46423857180207,100836.3046875,72.2486299439026
1372,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,5,54.0,0.028093473985791206,19.980783219799434,100839.390625,55.79313769469614
1373,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,6,56.0,0.019538450986146927,20.203382038640996,100837.4296875,38.77281675239051
1374,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,7,26.0,0.02111046388745308,20.931040325795493,100835.8203125,41.78805345739409
1375,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,8,18.0,0.02609078586101532,22.40477599921803,100828.4296875,51.38528118773618
1376,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,9,23.0,0.03144591674208641,23.824027062429536,100820.125,61.63105170654819
1377,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,10,36.0,0.037424344569444656,24.407207417064342,100809.71875,73.1968997992752
1378,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,11,40.0,0.0429452545940876,24.268454491599414,100806.046875,84.03116964286669
1379,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,12,52.0,0.044560689479112625,24.501134707640176,100803.21875,87.12149404104423
1380,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,13,66.0,0.045160021632909775,24.193325646360904,100777.4453125,88.36206301429362
1381,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,14,71.0,0.045183971524238586,24.005989456813495,100764.265625,88.4530906733788
1382,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,15,83.0,0.04420769214630127,23.710803813572227,100751.0546875,86.61660167291792
1383,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,16,89.0,0.04445796087384224,23.40593573339578,100725.9453125,87.17477304096404
1384,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,17,86.0,0.04700521007180214,23.008556258632723,100708.09375,92.27682526096767
1385,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,18,76.0,0.04804657772183418,22.618654576453707,100708.4375,94.4458166941776
1386,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,19,78.0,0.04780163615942001,21.81036680277299,100749.609375,94.26034467642124
1387,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,20,73.0,0.04960501939058304,21.50051054469799,100790.109375,97.95867395037813
1388,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,21,67.0,0.047862302511930466,21.286083581498644,100825.203125,94.6189699504037
1389,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,22,70.0,0.04784290865063667,20.899243968857206,100873.9609375,94.75085497318274
1390,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,23,59.0,0.04949650168418884,20.853125699993427,100923.2265625,98.0889846845408
1391,8125002,8125,Montcada i Reixac,peri-urban,Montcada i Reixac,41.481972,2.188298,34,2016-07-14,2016,7,14,0,52.0,0.04467105492949486,22.022046799675877,100759.640625,88.03272531728982
1392,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,1,74.0,0.03813765197992325,22.211764438648174,101438.1640625,75.61494021153275
1393,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,2,66.0,0.03648175299167633,21.795103477564567,101455.296875,72.44622980443452
1394,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,3,58.0,0.034538380801677704,21.362198795294205,101464.4609375,68.69406125121643
1395,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,4,54.0,0.031677838414907455,20.998697746694916,101465.28125,63.083042022022504
1396,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,5,58.0,0.024659093469381332,20.566013362554543,101475.0859375,49.18305087423606
1397,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,6,56.0,0.022181538864970207,20.4591217222561,101484.8359375,44.261878095108116
1398,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,7,44.0,0.025292767211794853,21.23895738098031,101485.9921875,50.337018535549696
1399,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,8,35.0,0.02614663541316986,22.54478941600388,101477.3984375,51.8021779537258
1400,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,9,41.0,0.03110703080892563,24.190567923460208,101469.46875,61.28389143871334
1401,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,10,57.0,0.03697740286588669,25.706020992637946,101451.875,72.46712439202132
1402,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,11,59.0,0.03919936716556549,25.41784055603779,101459.2265625,76.90137965200371
1403,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,12,64.0,0.042554207146167755,25.67772133704898,101443.6640625,83.39751354375595
1404,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,13,80.0,0.04519825056195259,25.881836214299426,101410.8203125,88.49017393035214
1405,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,14,91.0,0.04753362759947777,25.532120478998024,101382.8359375,93.14568139895678
1406,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,15,90.0,0.045383330434560776,25.225546315699717,101369.265625,89.01147371961513
1407,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,16,90.0,0.044905759394168854,24.82813115437176,101349.8984375,88.1754177885323
1408,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,17,97.0,0.045214444398880005,24.232410918599385,101321.2578125,88.93425028003695
1409,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,18,100.0,0.04482851177453995,23.614520978055623,101286.921875,88.32878793670544
1410,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,19,84.0,0.048035718500614166,22.855020554022644,101308.0703125,94.91083894010741
1411,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,20,70.0,0.04838569089770317,22.35632928341613,101355.9921875,95.80896400105917
1412,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,21,61.0,0.04676060006022453,22.191261956580604,101398.3515625,92.68157370504791
1413,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,22,59.0,0.044867195188999176,22.328399180091935,101424.0390625,88.91000619839423
1414,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,23,57.0,0.03833308070898056,22.245791285756525,101461.0546875,76.01080779306903
1415,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-14,2016,7,14,0,58.0,0.04023699089884758,22.434458753651484,101418.421875,79.7016481862486
1416,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,1,66.0,0.035373277962207794,17.196352045865467,99124.75,69.71842912489221
1417,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,2,65.0,0.03452908992767334,16.626309191312487,99134.2578125,68.1950057074637
1418,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,3,63.0,0.03331337124109268,16.095183838096546,99159.0859375,65.93128165794882
1419,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,4,63.0,0.03209415078163147,15.533773306634714,99182.6328125,63.65693193774784
1420,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,5,56.0,0.031327322125434875,15.133292232516794,99196.390625,62.23092050714597
1421,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,6,54.0,0.030679810792207718,15.528936467900394,99204.9375,60.86637303518065
1422,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,7,46.0,0.029696498066186905,16.341241758272588,99216.0546875,58.75682471688764
1423,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,8,47.0,0.031743619590997696,18.588784788469354,99174.0703125,62.296976546942666
1424,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,9,52.0,0.03574775531888008,20.607331065125948,99127.84375,69.6405636608709
1425,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,10,56.0,0.04064704105257988,22.477923203395335,99079.4921875,78.64548787876105
1426,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,11,58.0,0.044643111526966095,23.978067694862204,99031.8984375,85.89985633895608
1427,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,12,59.0,0.04688650742173195,25.200173627898153,98985.1875,89.80455262693384
1428,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,13,67.0,0.04801233485341072,25.971798495894518,98916.3671875,91.65992050159704
1429,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,14,75.0,0.04812915623188019,26.31435730760603,98874.3125,91.73881807147811
1430,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,15,80.0,0.04783082753419876,26.485580408182727,98841.21875,91.08757899113903
1431,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,16,81.0,0.04718843847513199,26.436317237184028,98817.421875,89.85737061487801
1432,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,17,81.0,0.04639380797743797,26.16990601838154,98798.78125,88.40616732146755
1433,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,18,79.0,0.04575096443295479,25.643053430389443,98793.7265625,87.33044634658262
1434,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,19,81.0,0.04629503935575485,24.586699102541502,98810.015625,88.6971390236682
1435,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,20,81.0,0.042805496603250504,22.84469421687885,98909.484375,82.57719120804441
1436,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,21,75.0,0.03429900482296944,20.471656453345588,98985.25,66.7529517314567
1437,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,22,72.0,0.027918564155697823,18.731771022264127,99048.953125,54.694360790278935
1438,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,23,65.0,0.023264950141310692,17.26826804119952,99116.3671875,45.83847136055158
1439,25119002,25119,Juneda (Pla del Molí),rural,Juneda,41.544081,0.829901,255,2016-07-14,2016,7,14,0,64.0,0.03708527237176895,18.06888193125866,99058.484375,72.82494695426392
1440,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,1,72.0,0.029257897287607193,14.56198232076531,96029.6953125,56.3763906422619
1441,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,2,69.0,0.029773132875561714,14.123037488986654,96028.890625,57.456363603321996
1442,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,3,63.0,0.02989903837442398,13.731661826010622,96029.2109375,57.77824527340975
1443,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,4,56.0,0.028856350108981133,13.388854028736603,96023.90625,55.826937348773534
1444,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,5,55.0,0.027295483276247978,13.450878182139775,96021.3984375,52.794399343176885
1445,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,6,54.0,0.026626508682966232,14.358931643925075,96008.8203125,51.33110016578015
1446,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,7,47.0,0.03086131252348423,15.488813944793606,96006.0234375,59.26041631021812
1447,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,8,42.0,0.03380256146192551,16.82663142145259,95979.1171875,64.59068894335186
1448,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,9,33.0,0.037965305149555206,18.82379702301006,95948.828125,72.0259917972965
1449,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,10,50.0,0.042362380772829056,20.518539251916366,95913.2578125,79.87449665505137
1450,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,11,64.0,0.04494733363389969,21.905281585107105,95881.828125,84.3224859485158
1451,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,12,81.0,0.046716444194316864,22.62725866237963,95866.390625,87.41338363565647
1452,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,13,84.0,0.04716494679450989,23.26951594364857,95824.65625,88.02304342521538
1453,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,14,92.0,0.04717482998967171,23.839014107760704,95779.4609375,87.83121746244657
1454,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,15,99.0,0.04671715572476387,22.79111573214624,95756.375,87.26605412350298
1455,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,16,111.0,0.048635873943567276,21.008393511197028,95777.859375,91.42125118843381
1456,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,17,107.0,0.04851086437702179,19.650712818468776,95852.640625,91.68061550141613
1457,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,18,91.0,0.047615423798561096,18.492345766935557,95878.5,90.37011970762643
1458,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,19,87.0,0.04668308049440384,17.554885780307416,95927.234375,88.93150753603888
1459,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,20,83.0,0.04169083759188652,16.500709415436233,95981.46875,79.75537668752378
1460,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,21,75.0,0.03238203376531601,15.333230296926843,96034.703125,62.232651104022814
1461,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,22,72.0,0.03149367868900299,14.864339185768927,96069.2734375,60.64574612045479
1462,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,23,63.0,0.034033097326755524,14.658283903643394,96104.5703125,65.60678896103325
1463,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-14,2016,7,14,0,47.0,0.027861014008522034,15.288972370450324,96038.8125,53.55454275778971
1464,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,1,53.0,0.036914605647325516,19.47648002126607,99997.828125,72.82520785393943
1465,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,2,45.0,0.03677245229482651,18.837086459916463,100009.25,72.71193032466797
1466,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,3,45.0,0.03678835928440094,18.11143026889232,100006.8046875,72.92283563769173
1467,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,4,48.0,0.03636172413825989,17.59645580938644,100017.2265625,72.21233713916818
1468,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,5,52.0,0.03587727248668671,17.503784236093907,100005.9609375,71.26493278015077
1469,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,6,55.0,0.034958161413669586,17.6057892721862,99992.421875,69.40549487265663
1470,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,7,50.0,0.034708086401224136,18.294585957799654,99993.59375,68.74694604881124
1471,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,8,48.0,0.03665481507778168,19.712616315598552,99972.0390625,72.23575235307263
1472,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,9,51.0,0.040533531457185745,21.39933120696952,99962.9296875,79.41488897949318
1473,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,10,50.0,0.045188188552856445,23.137061642624076,99939.3671875,87.99447320744764
1474,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,11,59.0,0.048034727573394775,25.10907095835745,99903.484375,92.88570078301332
1475,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,12,66.0,0.048541925847530365,25.89761763954425,99878.3828125,93.59544480943433
1476,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,13,68.0,0.04703067988157272,23.517487722578664,99894.8046875,91.42411404763168
1477,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,14,73.0,0.04719253256917,23.175657186137073,99886.796875,91.83720753529175
1478,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,15,76.0,0.047296736389398575,23.727295126831734,99869.515625,91.8530725830439
1479,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,16,81.0,0.04784055054187775,23.110924983887173,99855.8125,93.0897147136564
1480,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,17,87.0,0.04813358560204506,22.281180956751143,99891.140625,93.95619305823742
