,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_PM10_ug m^-3,M_T_celcius,M_P,M_PM10_ug/m3
5617,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,2,22.0,1393.7410888671875,23.63062793579695,98338.2734375,1393.7410888671875
5618,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,3,20.0,1701.7718505859375,23.239448359846733,98337.296875,1701.7718505859375
5619,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,4,19.0,2157.8505859375,22.855443081931014,98333.4296875,2157.8505859375
5620,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,5,23.0,4028.9140625,22.518731214866364,98325.8828125,4028.9140625
5621,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,6,23.0,6346.62060546875,22.671020723345066,98312.9296875,6346.62060546875
5622,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,7,25.0,6474.68310546875,23.82295629913665,98327.8359375,6474.68310546875
5623,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,8,35.0,5587.02490234375,26.088427968370752,98325.7578125,5587.02490234375
5624,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,9,54.0,5332.734375,29.50394491962669,98318.15625,5332.734375
5625,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,10,,4459.08203125,31.365396417167972,98310.515625,4459.08203125
5626,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,11,,3777.328125,33.268443320002746,98298.3203125,3777.328125
5627,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,12,55.0,3016.50341796875,34.42375706986405,98290.9296875,3016.50341796875
5628,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,13,49.0,2604.27978515625,34.33161255818436,98267.34375,2604.27978515625
5629,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,14,63.0,2673.72802734375,33.83239375783836,98260.8359375,2673.72802734375
5630,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,15,51.0,3068.207763671875,33.10164258333174,98261.4296875,3068.207763671875
5631,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,16,69.0,3230.96435546875,32.31415040904136,98262.0390625,3230.96435546875
5632,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,17,59.0,2827.716064453125,31.180232609658162,98277.3515625,2827.716064453125
5633,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,18,41.0,2485.745849609375,29.774742031216363,98301.6875,2485.745849609375
5634,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,19,32.0,2225.3388671875,28.42026437530825,98320.875,2225.3388671875
5635,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,20,38.0,1919.9390869140625,27.011962841849027,98349.046875,1919.9390869140625
5636,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,21,31.0,1848.806640625,26.05741653630912,98341.265625,1848.806640625
5637,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,22,29.0,1632.40087890625,25.515307924030765,98361.1875,1632.40087890625
5638,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,23,26.0,1353.2806396484375,25.123104434536003,98369.828125,1353.2806396484375
5639,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-07,2016,7,7,0,24.0,1280.805908203125,24.718494851517562,98339.828125,1280.805908203125
5640,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,1,14.0,3104.182373046875,24.692917280027416,101361.0,3104.182373046875
5641,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,2,15.0,3936.67333984375,24.423527928262104,101363.1796875,3936.67333984375
5642,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,3,16.0,5483.05615234375,24.19315436642995,101364.46875,5483.05615234375
5643,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,4,16.0,7719.88427734375,23.99872268629906,101365.4375,7719.88427734375
5644,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,5,16.0,10938.4208984375,23.81610050340737,101364.9609375,10938.4208984375
5645,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,6,18.0,13806.95703125,23.97696986489956,101361.15625,13806.95703125
5646,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,7,22.0,9839.0546875,24.977493943936736,101376.5703125,9839.0546875
5647,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,8,24.0,5854.18994140625,27.16396450308804,101382.46875,5854.18994140625
5648,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,9,17.0,5208.89990234375,28.59721002280287,101387.71875,5208.89990234375
5649,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,10,19.0,4717.66845703125,29.683536667466456,101393.78125,4717.66845703125
5650,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,11,19.0,4181.91455078125,30.81110546467039,101404.6328125,4181.91455078125
5651,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,12,18.0,4094.7099609375,31.816554562757517,101416.0625,4094.7099609375
5652,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,13,17.0,3922.0439453125,31.798705873211077,101405.5234375,3922.0439453125
5653,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,14,15.0,3712.864501953125,31.491240910002432,101395.2109375,3712.864501953125
5654,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,15,11.0,3624.42919921875,30.851732536196323,101385.4609375,3624.42919921875
5655,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,16,12.0,3499.776123046875,30.061606475552196,101381.328125,3499.776123046875
5656,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,17,12.0,3117.331787109375,29.045026967815602,101380.0703125,3117.331787109375
5657,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,18,13.0,2843.96630859375,28.112612643612124,101382.5625,2843.96630859375
5658,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,19,17.0,2628.073974609375,27.342257095923003,101388.8515625,2628.073974609375
5659,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,20,12.0,2601.30224609375,26.91513682676822,101393.640625,2601.30224609375
5660,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,21,11.0,2720.18701171875,26.655328369089204,101389.5859375,2720.18701171875
5661,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,22,11.0,2844.995849609375,26.32170793107997,101394.703125,2844.995849609375
5662,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,23,10.0,3432.631103515625,26.1548268925535,101402.3046875,3432.631103515625
5663,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-07,2016,7,7,0,10.0,2640.93408203125,25.029092357301067,101356.1640625,2640.93408203125
5664,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,1,43.0,2331.238037109375,26.07925913172585,99825.265625,2331.238037109375
5665,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,2,35.0,2127.421142578125,25.422187525490756,99836.6640625,2127.421142578125
5666,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,3,32.0,2269.370361328125,24.362534081117815,99854.0078125,2269.370361328125
5667,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,4,29.0,2672.791015625,23.569316753493297,99867.1953125,2672.791015625
5668,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,5,45.0,3403.544677734375,23.14182607668397,99875.4609375,3403.544677734375
5669,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,6,41.0,4562.58447265625,23.637149201363968,99876.953125,4562.58447265625
5670,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,7,38.0,4763.7216796875,25.565596925122804,99870.40625,4763.7216796875
5671,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,8,32.0,4133.13916015625,29.34014807175987,99846.0625,4133.13916015625
5672,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,9,43.0,3637.106201171875,32.53676046690987,99815.3359375,3637.106201171875
5673,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,10,46.0,3233.857421875,35.11968562370777,99785.234375,3233.857421875
5674,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,11,34.0,2167.264892578125,37.092732184740214,99751.75,2167.264892578125
5675,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,12,43.0,1850.217041015625,38.23489945115574,99736.4375,1850.217041015625
5676,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,13,42.0,1821.9964599609375,38.31284683012086,99705.9609375,1821.9964599609375
5677,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,14,,1892.9169921875,37.7572277616469,99694.84375,1892.9169921875
5678,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,15,35.0,1887.683837890625,36.73751410255943,99695.25,1887.683837890625
5679,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,16,24.0,1695.3353271484375,35.3512391041898,99700.9375,1695.3353271484375
5680,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,17,20.0,1429.900634765625,33.65238016896194,99708.7109375,1429.900634765625
5681,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,18,31.0,1249.7374267578125,32.002205933569655,99722.765625,1249.7374267578125
5682,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,19,30.0,1124.583251953125,30.731934341445083,99757.2265625,1124.583251953125
5683,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,20,36.0,1229.310791015625,30.237610191863723,99803.3125,1229.310791015625
5684,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,21,40.0,1571.002197265625,30.130783208204775,99819.5625,1571.002197265625
5685,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,22,42.0,2236.072998046875,29.89187342901414,99851.96875,2236.072998046875
5686,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,23,37.0,2656.58349609375,29.17826217127765,99866.5859375,2656.58349609375
5687,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-07,2016,7,7,0,31.0,2095.23486328125,27.65758903252987,99800.3125,2095.23486328125
5688,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,1,31.0,2001.2037353515625,25.00210569180291,100064.1953125,2001.2037353515625
5689,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,2,59.0,2122.989501953125,24.517883854207753,100067.28125,2122.989501953125
5690,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,3,36.0,2493.01904296875,24.069141452433144,100067.296875,2493.01904296875
5691,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,4,30.0,3352.529052734375,23.66038315520018,100064.609375,3352.529052734375
5692,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,5,35.0,5668.16015625,23.38359818493217,100057.6875,5668.16015625
5693,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,6,25.0,7491.0615234375,23.69789098849776,100045.1953125,7491.0615234375
5694,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,7,24.0,6733.8095703125,24.908076273532004,100059.90625,6733.8095703125
5695,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,8,32.0,4939.79443359375,26.504095063553677,100054.0703125,4939.79443359375
5696,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,9,34.0,4281.58740234375,28.406049828204345,100040.1640625,4281.58740234375
5697,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,10,37.0,3565.18505859375,30.646702228702168,100018.9296875,3565.18505859375
5698,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,11,35.0,2498.561279296875,32.02393424457466,100004.671875,2498.561279296875
5699,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,12,24.0,2191.99609375,32.61602699958058,100002.171875,2191.99609375
5700,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,13,52.0,2218.398193359375,32.56906689930304,99981.8828125,2218.398193359375
5701,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,14,72.0,2392.357421875,32.0146905356479,99977.1328125,2392.357421875
5702,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,15,44.0,2515.53759765625,31.431836005854393,99978.4921875,2515.53759765625
5703,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,16,31.0,2522.5966796875,30.827573973630535,99978.1171875,2522.5966796875
5704,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,17,32.0,2131.144287109375,30.059337120148655,99987.796875,2131.144287109375
5705,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,18,25.0,2012.4918212890625,29.242477165952664,100013.6953125,2012.4918212890625
5706,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,19,31.0,2029.399658203125,28.26211996482158,100027.90625,2029.399658203125
5707,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,20,28.0,2218.008056640625,27.4863141190134,100058.1015625,2218.008056640625
5708,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,21,26.0,2170.71533203125,26.86610864763111,100061.5390625,2170.71533203125
5709,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,22,27.0,2049.96630859375,26.31566409433134,100075.71875,2049.96630859375
5710,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,23,24.0,1971.2158203125,25.898600136540438,100089.1484375,1971.2158203125
5711,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-07,2016,7,7,0,31.0,1956.160400390625,25.540178440004183,100062.203125,1956.160400390625
5712,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,1,29.0,1633.435791015625,24.696102852325396,100779.9296875,1633.435791015625
5713,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,2,24.0,2018.060791015625,24.396376428043936,100783.1328125,2018.060791015625
5714,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,3,19.0,2721.00439453125,24.157589456484743,100784.1796875,2721.00439453125
5715,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,4,21.0,3916.0546875,23.912022397916303,100784.6953125,3916.0546875
5716,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,5,19.0,6481.54736328125,23.655233833653597,100783.3984375,6481.54736328125
5717,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,6,19.0,8685.9677734375,23.796580480162447,100780.140625,8685.9677734375
5718,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,7,25.0,7361.43310546875,24.826911966358125,100794.625,7361.43310546875
5719,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,8,33.0,4451.72314453125,27.312534537134695,100798.6796875,4451.72314453125
5720,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,9,29.0,3082.16552734375,28.758636870417604,100803.265625,3082.16552734375
5721,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,10,27.0,2422.88916015625,29.68871689238739,100809.796875,2422.88916015625
5722,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,11,30.0,2182.24267578125,30.741047771908484,100821.4609375,2182.24267578125
5723,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,12,39.0,2172.42333984375,31.772649995267386,100834.6171875,2172.42333984375
5724,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,13,22.0,2156.14892578125,31.90137815109739,100822.4140625,2156.14892578125
5725,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,14,17.0,2142.716552734375,31.823298702779425,100812.875,2142.716552734375
5726,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,15,20.0,2206.76708984375,31.388480154041076,100803.015625,2206.76708984375
5727,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,16,16.0,2173.0927734375,30.61643488049026,100798.765625,2173.0927734375
5728,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,17,19.0,1878.873046875,29.501307708821855,100797.0,1878.873046875
5729,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,18,21.0,1655.8829345703125,28.453252557390726,100800.546875,1655.8829345703125
5730,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,19,22.0,1500.96435546875,27.573697926422312,100793.203125,1500.96435546875
5731,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,20,22.0,1544.10400390625,27.13316231438705,100813.3671875,1544.10400390625
5732,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,21,25.0,1633.0970458984375,26.898791328406674,100809.2265625,1633.0970458984375
5733,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,22,82.0,1548.61474609375,26.55452098368221,100813.328125,1548.61474609375
5734,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,23,30.0,1590.89111328125,26.30955893452159,100821.4609375,1590.89111328125
5735,43123005,43123,Reus,peri-urban,Reus,41.150803,1.120201,102,2016-07-07,2016,7,7,0,22.0,1400.2249755859375,25.09993553628584,100773.796875,1400.2249755859375
5736,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,1,65.0,2414.67822265625,26.84806422118345,101250.53125,2414.67822265625
5737,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,2,99.0,2461.97900390625,26.438975097045216,101252.46875,2461.97900390625
5738,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,3,90.0,2578.388427734375,25.892532560733116,101252.640625,2578.388427734375
5739,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,4,30.0,4003.70556640625,25.56935592140252,101251.46875,4003.70556640625
5740,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,5,,10623.74609375,25.301022162812217,101246.4296875,10623.74609375
5741,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,6,,19834.5859375,25.47304442069276,101235.8515625,19834.5859375
5742,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,7,56.0,22745.9921875,26.88422552132556,101251.28125,22745.9921875
5743,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,8,38.0,14221.982421875,29.073070235209627,101244.734375,14221.982421875
5744,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,9,39.0,10535.4677734375,30.460506817027976,101233.515625,10535.4677734375
5745,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,10,24.0,8502.515625,31.2948600330069,101227.9375,8502.515625
5746,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,11,33.0,7570.46240234375,32.3137745490248,101229.4140625,7570.46240234375
5747,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,12,,6995.4404296875,33.156932946689494,101234.1015625,6995.4404296875
5748,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,13,,6537.263671875,32.98142464544799,101215.8515625,6537.263671875
5749,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,14,,6544.5048828125,32.471358621692616,101211.796875,6544.5048828125
5750,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,15,,7666.3603515625,32.2579161007759,101207.390625,7666.3603515625
5751,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,16,,8222.1953125,31.913623773179097,101200.9140625,8222.1953125
5752,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,17,,7066.79638671875,31.221290209127233,101198.6640625,7066.79638671875
5753,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,18,,6152.95166015625,30.512172702260898,101209.4375,6152.95166015625
5754,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,19,,5466.50732421875,29.846542414823148,101226.53125,5466.50732421875
5755,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,20,,5176.81396484375,29.353908462965762,101251.0859375,5176.81396484375
5756,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,21,,4872.83056640625,28.50535956105267,101260.09375,4872.83056640625
5757,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,22,,3565.363037109375,27.889185988510803,101264.0,3565.363037109375
5758,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,23,,2408.311767578125,27.569900563987858,101273.390625,2408.311767578125
5759,8221004,8221,Sant Just Desvern (CEIP Montseny),peri-urban,Sant Just Desvern,41.381877,2.0662979999999997,85,2016-07-07,2016,7,7,0,,2513.34912109375,27.295524346597176,101250.1484375,2513.34912109375
5760,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-07,2016,7,7,1,31.0,3173.0439453125,26.303046977946167,101239.8828125,3173.0439453125
5761,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-07,2016,7,7,2,29.0,3601.8857421875,25.64504424417305,101243.1640625,3601.8857421875
5762,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-07,2016,7,7,3,25.0,4321.78759765625,25.314383789262138,101243.53125,4321.78759765625
5763,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-07,2016,7,7,4,25.0,5979.56591796875,24.85590363845955,101242.8203125,5979.56591796875
5764,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-07,2016,7,7,5,26.0,11538.9140625,24.348861911250765,101237.5234375,11538.9140625
5765,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-07,2016,7,7,6,29.0,18764.873046875,24.416351456657026,101233.2109375,18764.873046875
