,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_SO2_ppmv,M_T_celcius,M_P,M_SO2_ug/m3
1845,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-14,2016,7,14,22,1.0,0.0012413026997819543,22.93262940896102,101842.5703125,3.289932971836437
1846,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-14,2016,7,14,23,1.0,0.0014105044538155198,22.614796563837842,101886.3359375,3.744008728988154
1847,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-14,2016,7,14,0,1.0,0.0016348703065887094,22.783333426384786,101848.125,4.335462012917462
1848,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,1,2.0,0.0016347485361620784,22.065380457693777,100999.890625,4.309489310354368
1849,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,2,1.0,0.0018935605185106397,21.7752156311131,101019.84375,4.997662266335388
1850,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,3,1.0,0.0016938754124566913,21.36705882364066,101040.578125,4.477749138366659
1851,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,4,1.0,0.0011869232403114438,20.611922258904542,101056.3046875,3.1461793253237977
1852,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,5,1.0,0.0014281687326729298,20.404153543605787,101058.7109375,3.788418707852074
1853,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,6,1.0,0.0018392769852653146,20.52519080685761,101056.765625,4.876836531451055
1854,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,7,1.0,0.0024444498121738434,21.199019241189774,101064.703125,6.467120659390795
1855,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,8,1.0,0.0025101513601839542,22.386705328614653,101056.515625,6.613718858431821
1856,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,9,2.0,0.0018558630254119635,23.20378745150788,101054.9765625,4.876251201445445
1857,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,10,2.0,0.001384512521326542,23.65561383259717,101051.078125,3.6321071783957186
1858,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,11,1.0,0.0010006007505580783,24.264436137814812,101048.3984375,2.6195165178664137
1859,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,12,1.0,0.0009380439878441393,24.964870858791414,101048.890625,2.449988472796195
1860,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,13,3.0,0.0009877709671854973,25.09123262758044,101020.1953125,2.5780403037739155
1861,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,14,2.0,0.0011111375642940402,24.89526910645162,100995.15625,2.9012093612057743
1862,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,15,2.0,0.0011440360685810447,24.705529744133287,100978.3125,2.988512561183375
1863,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,16,1.0,0.0011954043293371797,24.401167571128724,100951.359375,3.125059310619594
1864,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,17,2.0,0.0014327169628813863,23.973360223007774,100933.0390625,3.7501607325175517
1865,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,18,3.0,0.0014686002396047115,23.462588171447408,100928.5703125,3.850534907646415
1866,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,19,2.0,0.0010123465908691287,22.416182030547247,100959.7265625,2.6644990883061537
1867,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,20,1.0,0.0007586900610476732,21.758127165440214,100993.9296875,2.0020081996507435
1868,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,21,3.0,0.0007643399876542389,21.7345595820006,101032.125,2.0178410956937722
1869,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,22,3.0,0.0007822549086995423,21.658652174252666,101076.8515625,2.0665822967628693
1870,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,23,1.0,0.0007710778154432774,21.346602589732754,101132.25,2.040330473890687
1871,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-14,2016,7,14,0,2.0,0.0012008391786366701,22.27293338082717,100983.0390625,3.1628748395605206
1872,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,1,1.0,0.00033037245157174766,14.819412482805319,96453.421875,0.8526445740792405
1873,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,2,1.0,0.00033152938704006374,14.55517127449906,96455.390625,0.8564337905828696
1874,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,3,1.0,0.00036935164825990796,14.284108109099577,96453.359375,0.9550190287032888
1875,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,4,1.0,0.00037970926496200264,14.006612471239862,96447.6328125,0.9826907608055602
1876,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,5,1.0,0.0004363028856460005,13.900810398647138,96443.1953125,1.1295197422382146
1877,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,6,1.0,0.0005491952178999782,14.82079651270152,96431.359375,1.417064164761034
1878,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,7,1.0,0.0009418473928235471,15.887898526550373,96429.375,2.4211852979723534
1879,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,8,1.0,0.0008323707152158022,17.082628827518135,96401.6953125,2.1303362403033095
1880,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,9,1.0,0.0007269469206221402,18.678282546710193,96374.8046875,1.8498297516496485
1881,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,10,1.0,0.0007534506148658693,20.208293846662855,96339.3671875,1.9065716768216918
1882,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,11,1.0,0.0008002748363651335,21.707792067054584,96301.875,2.0139756819554093
1883,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,12,1.0,0.0008588521741330624,22.83461188559795,96278.4765625,2.1526400866863864
1884,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,13,1.0,0.0007965273107402027,23.5024331916116,96235.609375,1.9910468729073862
1885,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,14,1.0,0.0005929553299210966,24.256806807220528,96184.8203125,1.4776464622614487
1886,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,15,2.0,0.0004358458099886775,24.123286183334358,96160.5546875,1.0863427699500896
1887,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,16,2.0,0.00044441426871344447,20.965120987758155,96239.6484375,1.1205147982130073
1888,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,17,1.0,0.00044457180774770677,20.819878078624015,96263.25,1.1217408450163533
1889,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,18,1.0,0.0005857737269252539,19.78781729186403,96282.3984375,1.4835229699241193
1890,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,19,2.0,0.0005504780565388501,18.479441741201413,96340.5234375,1.4012337008779525
1891,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,20,2.0,0.0005554998642764986,17.298545397236353,96406.59375,1.4207393761036964
1892,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,21,1.0,0.0006010989309288561,17.091456474577,96452.59375,1.5391939549010063
1893,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,22,1.0,0.0006466592894867063,16.12218414040035,96490.828125,1.6620642454386279
1894,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,23,1.0,0.0006617034086957574,15.311002121033482,96527.2109375,1.706156830049424
1895,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-14,2016,7,14,0,1.0,0.0003293872869107872,15.237456422542607,96450.859375,0.8488471508588916
1896,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,1,0.0,0.00010647759336279705,11.678704306631289,88041.796875,0.25360411558771273
1897,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,2,0.0,0.00012078400322934613,11.338638271068646,88042.171875,0.28802366202278207
1898,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,3,0.0,0.00014556932728737593,10.980733965217155,88043.53125,0.347569806405643
1899,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,4,0.0,0.00013052162830717862,10.51665651071312,88041.5703125,0.3121439347681321
1900,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,5,0.0,0.00012093000259483233,9.906510097045668,88038.6484375,0.2898192367136682
1901,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,6,0.0,9.866586333373562e-05,10.945236185177919,88031.6171875,0.23557791645230616
1902,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,7,0.0,8.430662273894995e-05,12.033314081746028,88038.21875,0.20054034365150586
1903,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,8,0.0,9.701470116851851e-05,13.048344797927541,88037.6328125,0.22994910119229114
1904,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,9,0.0,0.00017551549535710365,14.144023291987253,88028.9921875,0.4143883429778668
1905,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,10,0.0,0.00018303754040971398,15.225682499061065,88024.6796875,0.4305057104579716
1906,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,11,0.0,0.00030179391615092754,16.01132917771622,88008.7734375,0.7077651327968142
1907,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,12,0.0,0.0003812094801105559,17.037608807301353,88015.6484375,0.8909178260520402
1908,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,13,0.0,0.00030719503411091864,17.811768735850478,87974.3203125,0.7156935615280063
1909,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,14,0.0,0.0002711790439207107,18.39456233815588,87957.078125,0.6303981075594712
1910,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,15,0.0,0.0002083406288875267,18.568661519526984,87945.0,0.48396487085851786
1911,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,16,0.0,0.00015765313582960516,18.17044971419017,87952.8203125,0.3667535610023672
1912,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,17,0.0,3.884151374222711e-05,17.053783066014716,87967.2734375,0.0907208552653794
1913,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,18,0.0,6.167200353957014e-06,14.9397207428716,87976.859375,0.014511813106041336
1914,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,19,0.0,5.04040508531034e-06,13.317647743466637,88007.1796875,0.011931660566180235
1915,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,20,0.0,5.847879492648644e-06,12.648678297446281,88039.2578125,0.013880576323961074
1916,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,21,0.0,7.045972779451404e-06,12.357854813961808,88067.53125,0.016746792896517364
1917,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,22,0.0,7.792295946273953e-06,12.13981362661849,88100.1328125,0.018541662150336202
1918,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,23,0.0,8.874085324350744e-06,12.026944504347966,88128.9453125,0.02113103107123324
1919,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-14,2016,7,14,0,0.0,6.326879520202056e-05,11.78765955740596,88030.390625,0.1506139741066432
1920,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,1,5.0,0.0017126864986494184,14.30957325717634,96329.421875,4.422348651496284
1921,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,2,4.0,0.0017222849419340491,13.831666028681752,96343.140625,4.4551730603014565
1922,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,3,4.0,0.0016950565623119473,13.388800471892466,96349.0,4.391783219821143
1923,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,4,4.0,0.0016596324276179075,12.950392249525976,96334.5078125,4.305942923313851
1924,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,5,4.0,0.0016211445908993483,12.564755939796044,96353.0,4.212571154532605
1925,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,6,4.0,0.0015687730628997087,12.46876853004784,96353.5390625,4.077875659697188
1926,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,7,5.0,0.0014730803668498993,12.957898443519639,96358.1953125,3.822770084644471
1927,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,8,4.0,0.001327404985204339,14.868898864189134,96337.6171875,3.4211434616660275
1928,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,9,5.0,0.0011475865030661225,16.770184617881796,96301.9140625,2.9372088331542767
1929,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,10,4.0,0.0009748455486260355,18.6368979528458,96286.2421875,2.4787184011702537
1930,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,11,4.0,0.0008259245660156012,20.487248434942387,96278.2890625,2.0866544180340934
1931,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,12,5.0,0.0007092680316418409,22.340330530913036,96272.65625,1.780586160890069
1932,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,13,5.0,0.0006511464598588645,23.01007598706792,96227.734375,1.6302167792548883
1933,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,14,4.0,0.0006741434335708618,22.965928741959488,96199.9453125,1.687556380735776
1934,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,15,5.0,0.000698345189448446,22.777930683880754,96173.203125,1.748763969053936
1935,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,16,4.0,0.0007250078488141298,22.44575247687436,96146.1328125,1.8170599952152289
1936,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,17,5.0,0.0007559650111943483,21.949367309580566,96139.828125,1.8977092981588377
1937,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,18,4.0,0.0007932864245958626,21.442802983302386,96135.59375,1.9947341820112623
1938,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,19,4.0,0.0008615244296379387,20.583166506177974,96151.0625,2.173009499064672
1939,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,20,5.0,0.0010432903654873371,19.340203525672052,96159.3359375,2.6428849318864795
1940,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,21,4.0,0.001237165997736156,18.298814227835635,96235.4765625,3.1477034582212062
1941,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,22,4.0,0.0014672995312139392,17.252007341225408,96317.1328125,3.7498650443808184
1942,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,23,5.0,0.0016435545403510332,16.23234408071511,96375.03125,4.217640407170646
1943,43162001,43162,Vandellòs (Els Dedalts),rural,Vandellòs i l'Hospitalet de l',41.008078999999995,0.83111,737,2016-07-14,2016,7,14,0,5.0,0.0016086652176454663,15.07986595401951,96299.3046875,4.141357959926797
1944,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,1,1.0,0.000565224327147007,19.47648002126607,99997.828125,1.4883008065318415
1945,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,2,1.0,0.0005154997925274074,18.837086459916463,100009.25,1.360498125936892
1946,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,3,1.0,0.0005011490429751575,18.11143026889232,100006.8046875,1.3258866753704188
1947,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,4,1.0,0.0005268407985568047,17.59645580938644,100017.2265625,1.396473519325873
1948,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,5,1.0,0.0005477034719660878,17.503784236093907,100005.9609375,1.4520725873769715
1949,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,6,1.0,0.000604249769821763,17.6057892721862,99992.421875,1.6012094239983117
1950,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,7,1.0,0.0006498117581941187,18.294585957799654,99993.59375,1.7178952461711567
1951,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,8,1.0,0.0006569733377546072,19.712616315598552,99972.0390625,1.7280459414400078
1952,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,9,1.0,0.0005934404907748103,21.39933120696952,99962.9296875,1.5518546334631136
1953,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,10,1.0,0.0006407992914319038,23.137061642624076,99939.3671875,1.665477839006284
1954,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,11,1.0,0.0005669502425007522,25.10907095835745,99903.484375,1.4632712759159199
1955,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,12,1.0,0.00046716927317902446,25.89761763954425,99878.3828125,1.2022598741142974
1956,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,13,1.0,0.00040287472074851394,23.517487722578664,99894.8046875,1.045287827389624
1957,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,14,1.0,0.00038547359872609377,23.175657186137073,99886.796875,1.001212806372686
1958,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,15,1.0,0.00034694134956225753,23.727295126831734,99869.515625,0.8993007380221737
1959,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,16,1.0,0.0003774530196096748,23.110924983887173,99855.8125,0.980290528706927
1960,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,17,1.0,0.0004385444917716086,22.281180956751143,99891.140625,1.1425553007016542
1961,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,18,1.0,0.0004523877869360149,21.655847963442227,99877.3828125,1.1809591038299978
1962,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,19,1.0,0.0003503897460177541,21.148814616269647,99920.0703125,0.9166605341463281
1963,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,20,1.0,0.00046214309986680746,20.919010522586575,99958.3984375,1.2104293039476688
1964,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,21,1.0,0.0006647803238593042,20.387914606915558,99986.40625,1.7448087822860188
1965,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,22,1.0,0.0007782867760397494,19.91012933397741,100023.8515625,2.046818885060775
1966,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,23,1.0,0.0009594919392839074,19.003398654749162,100081.921875,2.5326720142336705
1967,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,0,1.0,0.0006233939784578979,20.054301803805174,99996.4140625,1.6382101733303467
1968,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,1,1.0,0.0017820120556280017,21.90548103286028,101296.46875,4.714049996853401
1969,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,2,1.0,0.001768607529811561,21.39613764539871,101312.21875,4.6874094501357195
1970,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,3,1.0,0.0019805519841611385,21.06250264491797,101323.59375,5.255676602404126
1971,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,4,1.0,0.0021895053796470165,20.584891058946027,101332.8515625,5.820143210900585
1972,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,5,1.0,0.0025362451560795307,20.028349577673225,101346.3828125,6.755546923745282
1973,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,6,1.0,0.0029061126988381147,20.071751672558946,101351.859375,7.739999206668188
1974,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,7,1.0,0.0033148641232401133,21.193443793370363,101349.34375,8.79478511522924
1975,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,8,1.0,0.002735099056735635,22.402009322533274,101334.4140625,7.225851489126119
1976,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,9,1.0,0.002248611766844988,23.947541763962477,101326.71875,5.909249498521319
1977,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,10,1.0,0.0022429823875427246,25.495233000342864,101303.6640625,5.862574267875374
1978,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,11,1.0,0.0017286118818446994,27.10513878922592,101270.59375,4.4924507881514835
1979,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,12,1.0,0.0024789851158857346,26.234729636888062,101278.7578125,6.461830584100043
1980,8263007,8263,Sant Vicenç dels Horts,peri-urban,Sant Vicenç dels Horts,41.400842,1.9997200000000002,65,2016-07-14,2016,7,14,13,1.0,0.002363705774769187,26.143742225148117,101238.6953125,6.1607735615484485
